Date time,Location,Minimum Temperature,Maximum Temperature,Relative Humidity
2023-07-03,Nizamabad,25.3343082266656,30.785284597260173,78.09131019370535
2023-07-04,Nizamabad,24.629554911160845,29.709008823782312,84.78555419644724
2023-07-05,Nizamabad,24.072230654888404,30.95891039500095,83.39368739731299
2023-07-06,Nizamabad,24.318862809150637,29.471384732376507,83.12194192518163
2023-07-07,Nizamabad,24.691542916619735,29.39242150312748,85.08277662848889
2023-07-08,Nizamabad,25.02914428655504,29.136995320709865,84.03222229397431
2023-07-09,Nizamabad,24.977794429250196,28.861986427908164,85.71339032784425
2023-07-10,Nizamabad,24.660858635181103,26.422925045123655,90.28500124947122
2023-07-11,Nizamabad,24.83789145407281,27.847046331255417,89.02885379741934
2023-07-12,Nizamabad,24.04694738823639,29.40911975786831,86.51658490048958
2023-07-13,Nizamabad,23.488227060143412,30.82289143426739,85.5798028939413
2023-07-14,Nizamabad,23.58067976410178,29.974266397663246,84.57518428945575
2023-07-15,Nizamabad,23.28696880332239,30.559069791528273,87.0661615945309
2023-07-16,Nizamabad,23.566881780908222,28.88701664956334,87.83001347954195
2023-07-17,Nizamabad,23.75503735940897,27.764792294582822,90.12670856225077
2023-07-18,Nizamabad,23.161131193308723,25.319462817200872,93.85017170043416
2023-07-19,Nizamabad,23.450630283316,28.28968836154977,81.5619864371898
2023-07-20,Nizamabad,23.842758989403187,28.760493250283872,80.98953200801624
2023-07-21,Nizamabad,24.459098812360747,30.357819729248845,73.74928261185761
2023-07-22,Nizamabad,25.468029745438596,29.87461045158983,75.373546712129
2023-07-23,Nizamabad,25.14001412539778,31.230622802923552,73.78154420827624
2023-07-24,Nizamabad,22.900092138002016,29.83852294328392,87.8135529318297
2023-07-25,Nizamabad,23.774315922638078,30.204463609520843,79.56492537073687
2023-07-26,Nizamabad,24.823255665109368,31.606348296181455,74.36821996614083
2023-07-27,Nizamabad,24.94885373239186,30.131201803300623,74.51111149945986
2023-07-28,Nizamabad,24.417801010956747,30.290774887909734,73.34503616239122
2023-07-29,Nizamabad,24.788842222496307,30.339423808785874,73.66458570868825
2023-07-30,Nizamabad,24.952512591208627,30.85457619125039,74.3990864884489
2023-07-31,Nizamabad,24.672461047419667,30.955350128255915,75.76623224093589
2023-08-01,Nizamabad,24.14526560193369,27.672622269498063,87.18513827500031
2023-08-02,Nizamabad,23.549717569130884,28.113621661912326,86.43077044902805
2023-08-03,Nizamabad,24.279221357301914,28.92062873596203,86.82740623338077
2023-08-04,Nizamabad,24.293013875799435,28.97753477410373,83.812769879754
2023-08-05,Nizamabad,23.699273812116143,30.069596429020052,84.66513469896158
2023-08-06,Nizamabad,24.32968076626747,31.606753146239754,80.83736955903163
2023-08-07,Nizamabad,25.209882779163124,29.690809271728355,83.89971116114924
2023-08-08,Nizamabad,24.184490246870805,28.385803763667713,90.28499647813213
2023-08-09,Nizamabad,22.75188782409899,27.391685682037853,89.8352357835412
2023-08-10,Nizamabad,23.240917113117685,29.12720940822219,84.53569720053414
2023-08-11,Nizamabad,23.813859373383355,31.558523369671608,78.82492002482202
2023-08-12,Nizamabad,24.390797419328173,29.824108594262086,86.84413861260606
2023-08-13,Nizamabad,24.569989201972668,29.54346290146029,88.59682350734948
2023-08-14,Nizamabad,25.23587865581773,30.21702425062027,82.98600706852916
2023-08-15,Nizamabad,24.907312796062882,31.573142993779143,80.94947267677209
2023-08-16,Nizamabad,25.311117827936535,31.44407455818545,79.47488911337688
2023-08-17,Nizamabad,24.637535465854526,31.65151153314068,82.83838258342963
2023-08-18,Nizamabad,24.356727555116176,32.52388223006731,79.64768935624791
2023-08-19,Nizamabad,25.340403828393775,32.36894899597015,78.17196707406404
2023-08-20,Nizamabad,24.07701515587889,30.882524562583974,83.28984970388385
2023-08-21,Nizamabad,23.991587609065274,31.38374277976277,79.76961366865439
2023-08-22,Nizamabad,23.592633943749703,32.23906698934079,75.01531866423217
2023-08-23,Nizamabad,22.8413632269733,31.79565103761977,72.70584685347546
2023-08-24,Nizamabad,22.634930210980706,31.71715358810293,74.07856560008757
2023-08-25,Nizamabad,23.683225273774795,31.310005670802006,75.05445496070155
2023-08-26,Nizamabad,23.526517515629543,33.23197930762582,63.7830678307218
2023-08-27,Nizamabad,24.188795903130348,28.778214312099422,83.67821620887983
2023-08-28,Nizamabad,24.486566817922377,29.476627892328104,81.01423690806025
2023-08-29,Nizamabad,23.808693167504458,29.6180441936236,84.69330131545058
2023-08-30,Nizamabad,24.007090745730217,31.19470511770474,77.08602189799734
2023-08-31,Nizamabad,24.336097535626536,31.40487361053554,72.9902910652576
2023-09-01,Nizamabad,22.277046591959465,30.72510949633977,70.71466741935834
2023-09-02,Nizamabad,20.979942271888376,31.45578988228488,72.11469231279146
2023-03-04,Khammam,29.833315739924707,36.833295164327936,63.02934456434416
2023-03-05,Khammam,30.6666569379387,36.83331617670417,60.559674645702415
2023-03-06,Khammam,27.16666597767716,34.055553620923185,61.30979916532959
2023-03-07,Khammam,29.555552444696925,34.33333194182297,61.2698893387258
2023-03-08,Khammam,28.83333273834444,37.055549408850766,60.99994938809228
2023-03-09,Khammam,29.166666181337153,36.66666497870954,56.8200709400836
2023-03-10,Khammam,29.333333305254776,36.83333283046812,58.740023710160365
2023-03-11,Khammam,31.666664724583466,36.66666812392649,53.120169992907236
2023-03-12,Khammam,26.666673254088437,31.833346980663016,82.79954890921063
2023-03-13,Khammam,31.33333443293357,36.66666939849498,56.49040621924301
2023-03-14,Khammam,30.666674681811443,37.0555706784901,59.91036888996484
2023-03-15,Khammam,46.58333131631668,55.861110215094115,86.55513647345501
2023-03-16,Khammam,32.00003166924807,37.166740633744844,57.61135987786061
2023-03-17,Khammam,27.989374677876462,34.38895474440317,61.63847250019539
2023-03-18,Khammam,30.584114422334387,36.23320816843532,62.73031717627509
2023-03-19,Khammam,30.28226085957726,35.63777712837464,65.83076522936851
2023-03-20,Khammam,31.136629670317337,36.641923159286016,56.54945996328016
2023-03-21,Khammam,31.47759096811727,35.40831656606002,63.465549870830806
2023-03-22,Khammam,33.797187549260386,33.96304754066361,59.36477898607069
2023-03-23,Khammam,26.721598770420954,30.98509624161132,91.0812699736852
2023-03-24,Khammam,34.744957291344306,37.94480130175338,44.399820507260166
2023-03-25,Khammam,31.31306360786648,36.966951839258925,62.22699247614058
2023-03-26,Khammam,31.30885167581422,32.528543569681105,68.65736424281809
2023-03-27,Khammam,30.025026322922646,34.04203730795133,69.42167602006775
2023-03-28,Khammam,26.82514836581602,32.491700337507865,80.54574293300601
2023-03-29,Khammam,24.481841701455288,33.25115699357593,73.20754288450287
2023-03-30,Khammam,30.117832810421604,32.204840238483136,69.50509850140405
2023-03-31,Khammam,29.415064178256735,38.69376374136121,57.72065945902531
2023-04-01,Khammam,31.113008948700955,35.40857199050712,54.564331834084925
2023-04-02,Khammam,31.756663387410725,37.79926991891161,49.33341670487656
2023-04-03,Khammam,31.73827537631736,39.32366034711714,47.788500999258424
2023-04-04,Khammam,29.571343436038443,35.31730019984594,65.40508241462635
2023-04-05,Khammam,31.944431320888516,40.50136609240811,49.325027648242326
2023-04-06,Khammam,30.71049160143581,35.56249016235836,61.666650762284945
2023-04-07,Khammam,32.554157454260015,40.09804935258147,45.80472879994713
2023-04-08,Khammam,28.762107743656166,37.785672362644405,66.78522892628766
2023-04-09,Khammam,33.30246431064158,39.59796976592512,49.50184406704887
2023-04-10,Khammam,27.917117783057808,32.148598416089456,71.78560883719717
2023-04-11,Khammam,30.587918991106825,31.902952495045795,70.26184115690259
2023-04-12,Khammam,30.766828666097787,36.04364365777309,63.195317644419646
2023-04-13,Khammam,30.304629172152122,32.50451926397799,67.06039492282655
2023-04-14,Khammam,30.62490535756,35.71872062066008,63.92670801937089
2023-04-15,Khammam,32.6748163547074,37.45482455567073,49.70863858729913
2023-04-16,Khammam,29.490967878872222,32.646774575026754,72.04597903538254
2023-04-17,Khammam,32.39610044407414,37.611147149725184,44.74749279186821
2023-04-18,Khammam,27.212011644950312,27.80457716284967,91.56354624801156
2023-04-19,Khammam,27.811921862554755,31.80539845687985,74.91281847366986
2023-04-20,Khammam,27.2267998176336,31.194659394537634,80.07176947691796
2023-04-21,Khammam,26.863596609024796,29.877000411271652,83.16986328421793
2023-04-22,Khammam,26.160459452706373,31.15965658446875,74.38216992588448
2023-04-23,Khammam,30.684148363802205,31.8114177837688,68.68134468667638
2023-04-24,Khammam,29.367744674522168,34.20803553792081,69.57632742670741
2023-04-25,Khammam,29.965122364218722,34.585269546291784,62.56385083308101
2023-04-26,Khammam,30.9486556723807,33.87066263082642,58.07392674410327
2023-04-27,Khammam,31.460035181159437,33.898934213322605,58.24685231660937
2023-04-28,Khammam,28.16139611616349,33.50499828888644,68.3876493789945
2023-04-29,Khammam,30.8587541165577,34.22790792255138,58.829350996707674
2023-04-30,Khammam,27.877084887440237,31.843773450170712,78.98361457790315
2023-05-01,Khammam,29.689652227077023,33.82723378938742,67.1826531800967
2023-05-02,Khammam,28.662840959991552,33.442199986817634,70.1705704798017
2023-05-03,Khammam,29.057143789409174,33.93940328372278,64.13646335677721
2023-05-04,Khammam,25.2928688963558,31.238688755592502,77.56577634398982
2023-05-05,Khammam,28.981640784765176,30.131346365484866,80.8773288680872
2023-05-06,Khammam,28.695450179162055,32.44278728555348,73.80562967894102
2023-05-07,Khammam,30.951934098314453,35.48540368757396,57.46948555960218
2023-05-08,Khammam,30.860993941754305,34.853788484601324,61.540485054376646
2023-05-09,Khammam,28.51322801110269,31.00308842143032,77.27480198232936
2023-05-10,Khammam,26.748951609819695,29.265230526935582,91.79774497927376
2023-05-11,Khammam,27.53343668154016,31.690425952627905,80.4640801448494
2023-05-12,Khammam,28.746301846494,32.48373506039971,75.214646835444
2023-05-13,Khammam,27.417705155968193,33.843219821281345,77.24995491907465
2023-05-14,Khammam,27.72871354892961,33.584091866078424,75.04819814746998
2023-05-15,Khammam,28.73918887274079,30.098885615335465,81.62160794240998
2023-05-16,Khammam,26.352729741151656,30.20198154493333,80.01347530034914
2023-05-17,Khammam,29.63266745301225,31.34093829111816,76.86924567131791
2023-05-18,Khammam,27.54013026080115,32.62613321893607,76.42847399715482
2023-05-19,Khammam,28.47306578659966,32.23511143571027,77.0122090697754
2023-05-20,Khammam,27.502712128396936,29.86309322273882,86.05019251406569
2023-05-21,Khammam,27.534961899166678,30.036079982679578,85.49494366520923
2023-05-22,Khammam,25.26432011774876,30.430649821409013,86.40654059699862
2023-05-23,Khammam,26.43858425052501,29.043052003261195,91.06122625464698
2023-05-24,Khammam,26.923871212358428,29.264247572683622,85.2842616509017
2023-05-25,Khammam,27.49456434258822,33.525899126274986,73.65068127484103
2023-05-26,Khammam,26.5884523390455,28.821050301776587,93.32530414146142
2023-05-27,Khammam,26.403611386146956,27.321900397484608,93.75810577423705
2023-05-28,Khammam,26.751151706054323,29.79127393027927,82.30264722579798
2023-05-29,Khammam,29.480908364656063,31.026332420604977,73.79528514215056
2023-05-30,Khammam,26.161530778906197,27.431030973262402,90.93501520601548
2023-05-31,Khammam,25.902076355256522,27.993936475583162,88.07072680582775
2023-06-01,Khammam,25.720914623554936,28.91957422650523,87.76800032376033
2023-06-02,Khammam,26.605305003121344,30.53052670946711,83.19560467668144
2023-06-03,Khammam,26.313881484177582,31.623868769280207,81.57851487448961
2023-06-04,Khammam,27.884419897717866,31.651371696265542,79.4624868207886
2023-06-05,Khammam,28.24175758530254,31.186055172207364,72.68164718534716
2023-06-06,Khammam,28.240714351976415,32.189006081452064,71.02049664157143
2023-06-07,Khammam,27.686140063379966,29.909680737467177,76.97861273859606
2023-06-08,Khammam,27.517727209347644,30.92245084840615,76.02947893523833
2023-06-09,Khammam,27.857931478310757,29.327813752736482,74.65088220123977
2023-06-10,Khammam,28.730773945885545,31.51146009215521,71.4782710753441
2023-06-11,Khammam,28.352045571942956,32.00223203082468,67.62912347627613
2023-06-12,Khammam,30.151904591849444,34.65859608906576,61.184836609804066
2023-06-13,Khammam,29.775820158163263,32.18885496422526,66.17898894424874
2023-06-14,Khammam,29.074001812552044,33.391214972165805,65.60851495984824
2023-06-15,Khammam,28.37040858810469,32.80902810252469,71.11396725451134
2023-06-16,Khammam,29.7547429210463,34.129026263933056,65.8657681047345
2023-06-17,Khammam,29.79967159336359,33.014206203001145,73.53735724898165
2023-06-18,Khammam,29.573830442039203,32.04569340526866,66.9215363188132
2023-06-19,Khammam,29.790809597742477,32.25306785539637,77.56023933242265
2023-06-20,Khammam,28.716464327354743,32.184495877373266,75.181462180773
2023-06-21,Khammam,28.755133025493077,31.38453524373652,72.61631407633834
2023-06-22,Khammam,28.119378269000407,31.03803512380052,82.19198622072345
2023-06-23,Khammam,28.03835753968642,29.860803998243583,82.50461821719674
2023-06-24,Khammam,29.30622320441659,33.812684216487476,71.40629698080463
2023-06-25,Khammam,26.491830700104714,29.201537612810757,87.45294619893338
2023-06-26,Khammam,26.86797192879592,29.460143552759746,87.94023435170057
2023-06-27,Khammam,26.67626066410838,29.00140856929409,89.19702589079311
2023-06-28,Khammam,27.31187101250428,30.336258405243356,83.71588543398839
2023-06-29,Khammam,27.21273333031857,29.548173901242652,83.43341584535317
2023-06-30,Khammam,27.440674298236523,30.327866862960022,83.29936273779937
2023-07-01,Khammam,26.92650532509451,28.12118212922547,90.84253939656038
2023-07-02,Khammam,26.37199398146412,29.760528864684076,86.90221283179568
2023-07-03,Khammam,27.65846867143008,31.566129149595877,76.4701320238163
2023-07-04,Khammam,28.80603942473642,32.214834575640914,79.17589460255937
2023-07-05,Khammam,29.297604048762004,32.48010175079534,74.19176468732306
2023-07-06,Khammam,27.970915327856797,32.608020140726715,78.62001758289938
2023-07-07,Khammam,27.179720145647252,28.987507258705072,89.15252934509157
2023-07-08,Khammam,26.639287522864564,28.45244335977094,91.85419187820227
2023-07-09,Khammam,26.154396726869027,29.24727591674675,89.96682832472128
2023-07-10,Khammam,26.507213855834507,28.287974410202256,92.26144190434951
2023-07-11,Khammam,26.256844699842738,26.795262021897916,94.17216354277882
2023-07-12,Khammam,25.909553305510357,27.968730036780435,95.01484959461804
2023-07-13,Khammam,25.90985936443645,30.279328527427527,88.49283922488382
2023-07-14,Khammam,24.430804103447407,27.813862714173606,96.02693732999897
2023-07-15,Khammam,25.294419308222295,28.575536073586495,94.73877965771224
2023-07-16,Khammam,27.251735234548892,29.031300954862886,87.93530280914011
2023-07-17,Khammam,25.91341748718017,27.003110772381383,95.18399858142655
2023-07-18,Khammam,26.311036041013264,29.914028581862567,86.50353374068804
2023-07-19,Khammam,26.965559881337477,29.530013232096493,84.48115846075747
2023-07-20,Khammam,28.797948150196742,30.147831030253748,81.31824301260947
2023-07-21,Khammam,27.122638605039214,30.357965300054715,83.49051102312667
2023-07-22,Khammam,27.53570449075215,29.712364002598054,85.36259140363413
2023-07-23,Khammam,27.632201758175654,29.129077740517214,83.61956902912549
2023-07-24,Khammam,27.822060483966332,30.94226967230615,81.62008773010169
2023-07-25,Khammam,27.026888811262022,31.291126456603546,83.49121406054795
2023-07-26,Khammam,26.602114398955816,30.265812638475566,78.84284587364193
2023-07-27,Khammam,27.98916395839678,31.92223082365454,77.1053916789536
2023-07-28,Khammam,29.182974919094903,31.0129614359864,77.29928141910972
2023-07-29,Khammam,28.404549965437035,31.849684856921233,74.3629129406571
2023-07-30,Khammam,29.489429907762812,31.50274461868159,75.30250186560734
2023-07-31,Khammam,29.22751747066588,31.418873762847515,75.1838560639232
2023-08-01,Khammam,27.148125242834364,31.163206580180308,83.86753042682165
2023-08-02,Khammam,25.68890756900729,30.34063398351628,90.00228300833517
2023-08-03,Khammam,27.474259094068742,29.365239694670713,86.90241541336277
2023-08-04,Khammam,27.365779059695633,29.657696157281773,84.85871487410753
2023-08-05,Khammam,27.648008688256297,31.716792721259814,82.43538915534995
2023-08-06,Khammam,27.401841491868584,31.729241201459917,81.36976529960027
2023-08-07,Khammam,26.404836535882406,30.400104088478656,86.18666767016369
2023-08-08,Khammam,26.047223375761455,28.215354118144184,91.08190918378493
2023-08-09,Khammam,27.26268066050828,28.456120794887063,91.30119653050501
2023-08-10,Khammam,26.72654365820896,29.91236927489545,84.12570576694213
2023-08-11,Khammam,29.227808881259232,30.557949829869415,82.32110943453296
2023-08-12,Khammam,27.21919608521401,30.535719841335766,82.95999081941082
2023-08-13,Khammam,27.566680973482832,30.130145308040152,86.09799904708838
2023-08-14,Khammam,28.16277614833989,31.54282814310315,80.59864512487646
2023-08-15,Khammam,28.220735135650646,30.323812555719986,84.69843762882873
2023-08-16,Khammam,27.990556857140913,30.998162589060676,80.76420456041728
2023-08-17,Khammam,28.4036496141152,30.87644919791195,82.67086375584249
2023-08-18,Khammam,28.437789193141114,31.515141133828124,78.49273980456945
2023-08-19,Khammam,28.7553947710701,30.25958928055383,83.86749664729763
2023-08-20,Khammam,27.18103332300166,31.681636195575457,79.29992694297025
2023-08-21,Khammam,27.35479832318751,31.48042871587792,81.43390531595276
2023-08-22,Khammam,28.20845413476406,31.59382323948681,73.8482515898554
2023-08-23,Khammam,28.38608788815872,32.79411727696849,75.93072723825593
2023-08-24,Khammam,28.312441321687732,30.055471548550017,79.62686460589701
2023-08-25,Khammam,28.412306938696165,31.73779989446354,76.3161057946356
2023-08-26,Khammam,27.103272539510176,31.928474831527137,77.19974862009478
2023-08-27,Khammam,26.937909350333783,30.59850166192012,86.73441051465807
2023-08-28,Khammam,26.530933534336057,30.80083952373805,84.50021033498508
2023-08-29,Khammam,26.38867913745672,32.1235071906226,82.86688762082409
2023-08-30,Khammam,28.0616510337295,31.866606550482302,80.23406518054067
2023-08-31,Khammam,28.213033810086255,29.207971307776734,85.88680161872377
2023-09-01,Khammam,27.63232807769613,31.53752574864378,80.14208583387048
2023-09-02,Khammam,28.66286414945111,30.48301029898447,78.90776038515507
2023-03-04,Karimnagar,25.333326048302286,41.05552296939889,49.7797404782521
2023-03-05,Karimnagar,26.055550056261325,41.16665182297322,46.97986786642766
2023-03-06,Karimnagar,25.33332997359904,40.055550653332176,48.76990029984459
2023-03-07,Karimnagar,26.666663691436234,38.05555656468746,54.519880396912356
2023-03-08,Karimnagar,25.333332246304888,39.66666465636639,53.28994262517611
2023-03-09,Karimnagar,26.166665770346107,38.05555741420868,57.759924882793364
2023-03-10,Karimnagar,25.333333681667877,38.33333418739089,55.789985550566925
2023-03-11,Karimnagar,28.055554943302056,37.05555898543565,63.219932618616674
2023-03-12,Karimnagar,28.166667181580262,40.05555459535557,58.78003501590046
2023-03-13,Karimnagar,28.333335031359063,38.66667345233796,58.26007650584242
2023-03-14,Karimnagar,29.166669405914412,38.16668164752089,60.28010534716508
2023-03-15,Karimnagar,40.999998608786676,59.58334092986324,82.78003679917185
2023-03-16,Karimnagar,27.88890258461982,40.166727366297266,68.17043623017089
2023-03-17,Karimnagar,26.68045695562868,35.45651838380244,61.55195591766213
2023-03-18,Karimnagar,26.900703143681877,36.36041161951292,68.23123373093713
2023-03-19,Karimnagar,27.80523574710492,40.22040660284312,53.038932101648875
2023-03-20,Karimnagar,29.55937227187566,37.851070255643755,60.141344536350836
2023-03-21,Karimnagar,28.164681928624795,39.26443728617103,53.296181277567065
2023-03-22,Karimnagar,31.613046339068454,35.55823641518286,66.86171021605873
2023-03-23,Karimnagar,29.48400419578446,39.79340713536856,51.4642740660161
2023-03-24,Karimnagar,29.95235308452269,37.20586706943827,60.77715109712622
2023-03-25,Karimnagar,28.535827914663145,34.05112917406352,75.22964725835135
2023-03-26,Karimnagar,28.509465311877197,37.67038753729354,50.48916913993213
2023-03-27,Karimnagar,27.99197623043175,38.105612465187185,65.27597824649467
2023-03-28,Karimnagar,27.34800148459468,35.23558151698055,40.27815083742507
2023-03-29,Karimnagar,27.417461630443423,39.256198604221765,52.465797896735054
2023-03-30,Karimnagar,29.67622642914631,38.997827456691695,40.251414551355126
2023-03-31,Karimnagar,28.339506709087384,39.72127927339228,41.6589792282915
2023-04-01,Karimnagar,27.243491866271278,37.077055631465896,39.68131052921712
2023-04-02,Karimnagar,26.95540954136911,38.57026001859786,36.652588393369946
2023-04-03,Karimnagar,33.313292623804834,38.67195680087965,36.81301525951726
2023-04-04,Karimnagar,31.441182421598718,39.22972980077535,46.382168430962324
2023-04-05,Karimnagar,29.281706739147264,36.587343170616855,47.481463498704706
2023-04-06,Karimnagar,28.104510915255673,38.44256236237233,42.90570118855383
2023-04-07,Karimnagar,27.459228984804028,39.17085552242919,43.71650558923132
2023-04-08,Karimnagar,27.913131495962343,39.29099360101388,46.61795366261329
2023-04-09,Karimnagar,28.71931876541071,36.08046992303146,52.972527366651164
2023-04-10,Karimnagar,25.049445121296532,33.56497673066679,66.19270280020525
2023-04-11,Karimnagar,28.523216358182918,36.151165370598534,60.62916362320038
2023-04-12,Karimnagar,25.354703773009103,35.08101630996019,59.52080498115751
2023-04-13,Karimnagar,27.921323829450472,38.45912660194784,50.14166768699844
2023-04-14,Karimnagar,30.2991547249502,35.921126622657766,58.06091215091002
2023-04-15,Karimnagar,27.723514984596548,34.923356459869716,65.22200134699236
2023-04-16,Karimnagar,26.23244548356843,34.59361648848075,70.13450600930766
2023-04-17,Karimnagar,23.705868467589575,30.564167292342187,79.98772789764743
2023-04-18,Karimnagar,26.040487788558274,33.12185021621671,54.6713196564758
2023-04-19,Karimnagar,25.32700006645746,32.105251908977095,67.41989339466238
2023-04-20,Karimnagar,22.821477168703765,33.059783457282904,72.85199648406001
2023-04-21,Karimnagar,24.406359384208834,29.396271531530896,74.48481822605211
2023-04-22,Karimnagar,23.328082846559173,33.58386647581581,77.13971735818613
2023-04-23,Karimnagar,26.988040925297142,31.47314296107873,69.78043686203294
2023-04-24,Karimnagar,24.630218914739537,31.498848313322895,66.52416547904292
2023-04-25,Karimnagar,26.722497383556153,33.93342785027924,64.29376938288138
2023-04-26,Karimnagar,26.83140025016565,31.5177197084033,63.640960408987645
2023-04-27,Karimnagar,26.308439054133295,29.634443472985986,68.99344855681647
2023-04-28,Karimnagar,25.992701932970807,34.9162114424168,60.09478863921478
2023-04-29,Karimnagar,26.121492425080973,30.619570077037633,62.255558698214784
2023-04-30,Karimnagar,29.51148062376606,34.009207118894345,52.39989967735714
2023-05-01,Karimnagar,25.83914976792206,31.92503897231447,74.92749485444352
2023-05-02,Karimnagar,25.21488593375823,30.532156347953382,74.32204241843247
2023-05-03,Karimnagar,26.770615341916287,30.075124703846935,73.26328016150357
2023-05-04,Karimnagar,24.402466364879526,33.21557203176151,76.74217289773352
